訊號等級,策略,代碼,收盤,停損,風險%,RS相對強度,量比(vs均),狀態,日期
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3090.TW,209.0,0.0,0.0,1.6,1.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2344.TW,172.0,0.0,0.0,1.56,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2375.TW,164.5,0.0,0.0,1.54,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2484.TW,89.6,0.0,0.0,1.5,1.0,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6116.TW,16.1,0.0,0.0,1.48,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3016.TW,116.0,0.0,0.0,1.36,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4916.TW,110.5,0.0,0.0,1.36,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1447.TW,8.6,0.0,0.0,1.35,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1714.TW,16.2,0.0,0.0,1.35,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3189.TW,770.0,0.0,0.0,1.34,0.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6166.TW,128.0,0.0,0.0,1.34,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6573.TW,22.0,0.0,0.0,1.34,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1809.TW,43.6,0.0,0.0,1.31,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6449.TW,278.0,0.0,0.0,1.3,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2428.TW,289.0,0.0,0.0,1.29,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1563.TW,65.1,0.0,0.0,1.28,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3033.TW,54.2,0.0,0.0,1.28,5.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1727.TW,91.0,0.0,0.0,1.27,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2316.TW,177.0,0.0,0.0,1.26,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1708.TW,55.9,0.0,0.0,1.23,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2911.TW,7.5,0.0,0.0,1.22,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6239.TW,316.5,0.0,0.0,1.22,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3498.TWO,129.5,0.0,0.0,1.22,1.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2409.TW,27.6,0.0,0.0,1.21,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2441.TW,139.0,0.0,0.0,1.21,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2342.TW,47.0,0.0,0.0,1.2,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8926.TW,67.0,0.0,0.0,1.2,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3711.TW,682.0,0.0,0.0,1.19,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5471.TW,60.1,0.0,0.0,1.18,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2881.TW,125.0,0.0,0.0,1.17,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6770.TW,76.5,0.0,0.0,1.17,1.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5351.TWO,97.7,0.0,0.0,1.17,1.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4551.TW,198.0,0.0,0.0,1.16,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6719.TW,244.0,0.0,0.0,1.16,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6585.TW,127.0,0.0,0.0,1.15,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2414.TW,61.8,0.0,0.0,1.13,1.0,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3006.TW,220.0,0.0,0.0,1.13,1.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1326.TW,68.9,0.0,0.0,1.12,1.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3167.TW,851.0,0.0,0.0,1.12,1.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6405.TW,48.4,0.0,0.0,1.11,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6579.TW,159.5,0.0,0.0,1.11,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2103.TW,24.5,0.0,0.0,1.08,2.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2885.TW,66.7,0.0,0.0,1.08,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1762.TW,37.0,0.0,0.0,1.07,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8476.TW,23.7,0.0,0.0,1.07,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,0056.TW,52.7,0.0,0.0,1.06,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1710.TW,17.5,0.0,0.0,1.06,1.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2882.TW,97.3,0.0,0.0,1.06,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6414.TW,400.0,0.0,0.0,1.06,1.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6695.TW,56.3,0.0,0.0,1.06,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6861.TW,250.0,0.0,0.0,1.06,1.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,0055.TW,42.3,0.0,0.0,1.05,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2301.TW,218.0,0.0,0.0,1.05,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6257.TW,238.0,0.0,0.0,1.05,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6491.TW,359.5,0.0,0.0,1.05,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1301.TW,65.6,0.0,0.0,1.04,1.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2383.TW,4990.0,0.0,0.0,1.04,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2890.TW,39.8,0.0,0.0,1.04,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3135.TW,156.0,0.0,0.0,1.04,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2236.TW,161.0,0.0,0.0,1.03,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2404.TW,1250.0,0.0,0.0,1.03,1.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2601.TW,7.0,0.0,0.0,1.03,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6141.TW,43.8,0.0,0.0,1.03,4.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8021.TW,505.0,0.0,0.0,1.03,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2851.TW,36.9,0.0,0.0,1.02,1.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3209.TW,60.0,0.0,0.0,1.02,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4555.TW,49.9,0.0,0.0,1.02,1.0,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6005.TW,34.7,0.0,0.0,1.02,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8131.TW,76.6,0.0,0.0,1.02,2.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8109.TWO,136.5,0.0,0.0,1.02,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2352.TW,31.4,0.0,0.0,1.01,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1597.TW,138.5,0.0,0.0,1.0,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3528.TW,89.0,0.0,0.0,1.0,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6669.TW,5115.0,0.0,0.0,1.0,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2330.TW,2470.0,0.0,0.0,0.99,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2415.TW,34.8,0.0,0.0,0.99,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2850.TW,147.5,0.0,0.0,0.99,1.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3003.TW,66.0,0.0,0.0,0.99,1.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3022.TW,84.8,0.0,0.0,0.99,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6139.TW,868.0,0.0,0.0,0.99,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6415.TW,473.0,0.0,0.0,0.99,1.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8421.TWO,16.5,0.0,0.0,0.99,1.5,均線轉下出場,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1904.TW,22.4,0.0,0.0,0.98,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3028.TW,73.1,0.0,0.0,0.98,1.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3321.TW,20.2,0.0,0.0,0.98,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5484.TW,46.5,0.0,0.0,0.98,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6271.TW,224.0,0.0,0.0,0.98,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1342.TW,116.5,0.0,0.0,0.97,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2401.TW,30.0,0.0,0.0,0.97,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2762.TW,86.1,0.0,0.0,0.97,1.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2892.TW,34.0,0.0,0.0,0.97,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7827.TW,169.5,0.0,0.0,0.97,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1314.TW,9.1,0.0,0.0,0.96,1.0,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1568.TW,31.8,0.0,0.0,0.96,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2390.TW,12.1,0.0,0.0,0.96,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3059.TW,44.2,0.0,0.0,0.96,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2317.TW,242.5,0.0,0.0,0.95,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6416.TW,94.9,0.0,0.0,0.95,1.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8210.TW,1175.0,0.0,0.0,0.95,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3685.TWO,39.6,0.0,0.0,0.95,4.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2324.TW,36.0,0.0,0.0,0.94,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3356.TW,59.6,0.0,0.0,0.94,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4545.TW,35.2,0.0,0.0,0.94,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5371.TWO,89.6,0.0,0.0,0.94,1.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2206.TW,64.2,0.0,0.0,0.93,1.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6202.TW,64.1,0.0,0.0,0.93,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3211.TWO,426.5,0.0,0.0,0.93,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1907.TW,28.4,0.0,0.0,0.92,1.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2108.TW,28.5,0.0,0.0,0.92,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3023.TW,315.0,0.0,0.0,0.92,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3042.TW,186.5,0.0,0.0,0.92,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3443.TW,4185.0,0.0,0.0,0.92,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4306.TW,15.2,0.0,0.0,0.92,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6278.TW,177.5,0.0,0.0,0.92,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9934.TW,10.8,0.0,0.0,0.92,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1517.TW,12.1,0.0,0.0,0.91,7.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1525.TW,66.9,0.0,0.0,0.91,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2027.TW,41.0,0.0,0.0,0.91,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3416.TW,172.0,0.0,0.0,0.91,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3702.TW,113.5,0.0,0.0,0.91,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6214.TW,140.0,0.0,0.0,0.91,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2834.TW,18.1,0.0,0.0,0.9,1.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3311.TW,35.6,0.0,0.0,0.9,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3596.TW,189.0,0.0,0.0,0.9,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6142.TW,10.1,0.0,0.0,0.9,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1232.TW,162.0,0.0,0.0,0.89,3.5,均線轉下出場,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2476.TW,131.5,0.0,0.0,0.89,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2910.TW,24.3,0.0,0.0,0.89,4.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3583.TW,830.0,0.0,0.0,0.89,1.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4919.TW,156.5,0.0,0.0,0.89,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6224.TW,63.0,0.0,0.0,0.89,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1605.TW,34.8,0.0,0.0,0.88,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1808.TW,32.1,0.0,0.0,0.88,1.7,均線轉下出場,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2420.TW,59.3,0.0,0.0,0.88,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8070.TW,51.2,0.0,0.0,0.88,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9944.TW,18.0,0.0,0.0,0.88,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2345.TW,2320.0,0.0,0.0,0.87,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2457.TW,26.8,0.0,0.0,0.87,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2498.TW,43.3,0.0,0.0,0.87,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2884.TW,34.9,0.0,0.0,0.87,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3060.TW,32.2,0.0,0.0,0.87,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3406.TW,557.0,0.0,0.0,0.87,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3706.TW,89.9,0.0,0.0,0.87,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3716.TW,34.5,0.0,0.0,0.87,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5215.TW,40.5,0.0,0.0,0.87,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5607.TW,50.9,0.0,0.0,0.87,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8499.TW,292.0,0.0,0.0,0.87,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9103.TW,5.1,0.0,0.0,0.87,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3219.TWO,72.3,0.0,0.0,0.87,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3511.TWO,22.0,0.0,0.0,0.87,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1460.TW,7.1,0.0,0.0,0.86,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1611.TW,12.6,0.0,0.0,0.86,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6916.TW,20.3,0.0,0.0,0.86,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,0061.TW,25.0,0.0,0.0,0.85,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2337.TW,136.5,0.0,0.0,0.85,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3607.TW,15.8,0.0,0.0,0.85,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3694.TW,64.4,0.0,0.0,0.85,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6285.TW,257.0,0.0,0.0,0.85,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8084.TWO,46.0,0.0,0.0,0.85,2.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1455.TW,9.3,0.0,0.0,0.84,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1905.TW,14.8,0.0,0.0,0.84,0.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2323.TW,10.9,0.0,0.0,0.84,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2897.TW,10.6,0.0,0.0,0.84,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3231.TW,146.5,0.0,0.0,0.84,1.0,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6192.TW,120.5,0.0,0.0,0.84,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8341.TW,77.1,0.0,0.0,0.84,1.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9912.TW,12.7,0.0,0.0,0.84,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1259.TWO,59.1,0.0,0.0,0.84,3.0,扣抵預警+籌碼（A即將成立）,2026-07-16
